,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness,letter
0,0.08173274993896484,0.6650815606117249,1.983962327756217e-09,0.16111627221107483,0.6471593379974365,-0.02660442516207695,0.21626009047031403,0.5527216792106628,-0.03747487813234329,0.23003800213336945,0.4574681520462036,-0.04836387559771538,0.2312680035829544,0.3877243101596832,-0.05518938601016998,0.18739697337150574,0.472770094871521,0.003350866725668311,0.18813247978687286,0.4059460461139679,-0.0026568486355245113,0.1791795939207077,0.48439842462539673,0.007175091654062271,0.17416732013225555,0.5255421996116638,0.012182543985545635,0.13994432985782623,0.4716044068336487,-0.0004192577616777271,0.14549437165260315,0.4054253399372101,-0.02156873419880867,0.1416546106338501,0.5017073154449463,-0.021260617300868034,0.13770411908626556,0.5344126224517822,-0.012506109662353992,0.09425604343414307,0.47891902923583984,-0.009996087290346622,0.1020294576883316,0.42188337445259094,-0.03700883686542511,0.1045888364315033,0.5161780714988708,-0.03862978145480156,0.10272577404975891,0.5481048226356506,-0.030490340664982796,0.04886019974946976,0.4890846610069275,-0.022166086360812187,0.06210401654243469,0.4565630257129669,-0.036595966666936874,0.06891878694295883,0.5265622138977051,-0.03689898923039436,0.06832920759916306,0.552919328212738,-0.03188752010464668,0.08173274993896484,0.6650815606117249,1.983962327756217e-09,0.16111627221107483,0.6471593379974365,-0.02660442516207695,0.21626009047031403,0.5527216792106628,-0.03747487813234329,0.23003800213336945,0.4574681520462036,-0.04836387559771538,0.2312680035829544,0.3877243101596832,-0.05518938601016998,0.18739697337150574,0.472770094871521,0.003350866725668311,0.18813247978687286,0.4059460461139679,-0.0026568486355245113,0.1791795939207077,0.48439842462539673,0.007175091654062271,0.17416732013225555,0.5255421996116638,0.012182543985545635,0.13994432985782623,0.4716044068336487,-0.0004192577616777271,0.14549437165260315,0.4054253399372101,-0.02156873419880867,0.1416546106338501,0.5017073154449463,-0.021260617300868034,0.13770411908626556,0.5344126224517822,-0.012506109662353992,0.09425604343414307,0.47891902923583984,-0.009996087290346622,0.1020294576883316,0.42188337445259094,-0.03700883686542511,0.1045888364315033,0.5161780714988708,-0.03862978145480156,0.10272577404975891,0.5481048226356506,-0.030490340664982796,0.04886019974946976,0.4890846610069275,-0.022166086360812187,0.06210401654243469,0.4565630257129669,-0.036595966666936874,0.06891878694295883,0.5265622138977051,-0.03689898923039436,0.06832920759916306,0.552919328212738,-0.03188752010464668,0.993350088596344,a
1,0.36513033509254456,0.9341480731964111,2.2055373083418317e-09,0.4428521692752838,0.9256956577301025,-0.0013914268929511309,0.5129817128181458,0.852053165435791,-0.01695100963115692,0.5505977869033813,0.7810724377632141,-0.0404646173119545,0.5821876525878906,0.7218479514122009,-0.0602339468896389,0.4985107183456421,0.7207733392715454,0.009770805947482586,0.5469405055046082,0.7044680714607239,-0.007834237068891525,0.5255546569824219,0.7801446318626404,-0.009223534725606441,0.5004483461380005,0.8131792545318604,-0.011738918721675873,0.4614863991737366,0.7033185362815857,-0.013916819356381893,0.5136361122131348,0.7026848196983337,-0.04778776690363884,0.4874272048473358,0.7954316139221191,-0.053119268268346786,0.46338269114494324,0.8120236992835999,-0.04872431233525276,0.41969919204711914,0.699334979057312,-0.04043225198984146,0.4719695448875427,0.7079674005508423,-0.06994745135307312,0.4504788815975189,0.7950284481048584,-0.06337188184261322,0.4249226152896881,0.8105635046958923,-0.05231190845370293,0.3758169412612915,0.7003940939903259,-0.06881079077720642,0.4260188043117523,0.7191702723503113,-0.07831821590662003,0.41575855016708374,0.7829416990280151,-0.06963156908750534,0.3944620192050934,0.7916398048400879,-0.06065187603235245,0.36513033509254456,0.9341480731964111,2.2055373083418317e-09,0.4428521692752838,0.9256956577301025,-0.0013914268929511309,0.5129817128181458,0.852053165435791,-0.01695100963115692,0.5505977869033813,0.7810724377632141,-0.0404646173119545,0.5821876525878906,0.7218479514122009,-0.0602339468896389,0.4985107183456421,0.7207733392715454,0.009770805947482586,0.5469405055046082,0.7044680714607239,-0.007834237068891525,0.5255546569824219,0.7801446318626404,-0.009223534725606441,0.5004483461380005,0.8131792545318604,-0.011738918721675873,0.4614863991737366,0.7033185362815857,-0.013916819356381893,0.5136361122131348,0.7026848196983337,-0.04778776690363884,0.4874272048473358,0.7954316139221191,-0.053119268268346786,0.46338269114494324,0.8120236992835999,-0.04872431233525276,0.41969919204711914,0.699334979057312,-0.04043225198984146,0.4719695448875427,0.7079674005508423,-0.06994745135307312,0.4504788815975189,0.7950284481048584,-0.06337188184261322,0.4249226152896881,0.8105635046958923,-0.05231190845370293,0.3758169412612915,0.7003940939903259,-0.06881079077720642,0.4260188043117523,0.7191702723503113,-0.07831821590662003,0.41575855016708374,0.7829416990280151,-0.06963156908750534,0.3944620192050934,0.7916398048400879,-0.06065187603235245,0.9944170713424683,a
2,0.49328896403312683,0.6300591230392456,1.5681643761311648e-09,0.5676271915435791,0.6315916776657104,-0.0037905436474829912,0.6308393478393555,0.5811101794242859,-0.018608195707201958,0.6647452116012573,0.5193421840667725,-0.04044143483042717,0.6933907866477966,0.45833727717399597,-0.059139370918273926,0.6187357306480408,0.4771113097667694,0.013244607485830784,0.6576834321022034,0.4403136074542999,-0.00027380953542888165,0.6388266682624817,0.5049329996109009,0.0002652943367138505,0.6125231385231018,0.5445303916931152,-0.0007557015051133931,0.5846912264823914,0.45846399664878845,-0.006181700155138969,0.6268926858901978,0.4279288053512573,-0.03665788844227791,0.6025630831718445,0.5081384778022766,-0.04452253505587578,0.5768740177154541,0.5379391312599182,-0.04141457751393318,0.5451823472976685,0.4471462666988373,-0.02852535806596279,0.5908653736114502,0.42068180441856384,-0.056298043578863144,0.5693237781524658,0.49972400069236755,-0.05449184775352478,0.5433018803596497,0.5254662036895752,-0.046529483050107956,0.4979165494441986,0.4395602345466614,-0.0521286204457283,0.5459997653961182,0.4242549240589142,-0.06440865993499756,0.5383432507514954,0.4823301434516907,-0.05924101918935776,0.5173922777175903,0.5040737986564636,-0.052314117550849915,0.49328896403312683,0.6300591230392456,1.5681643761311648e-09,0.5676271915435791,0.6315916776657104,-0.0037905436474829912,0.6308393478393555,0.5811101794242859,-0.018608195707201958,0.6647452116012573,0.5193421840667725,-0.04044143483042717,0.6933907866477966,0.45833727717399597,-0.059139370918273926,0.6187357306480408,0.4771113097667694,0.013244607485830784,0.6576834321022034,0.4403136074542999,-0.00027380953542888165,0.6388266682624817,0.5049329996109009,0.0002652943367138505,0.6125231385231018,0.5445303916931152,-0.0007557015051133931,0.5846912264823914,0.45846399664878845,-0.006181700155138969,0.6268926858901978,0.4279288053512573,-0.03665788844227791,0.6025630831718445,0.5081384778022766,-0.04452253505587578,0.5768740177154541,0.5379391312599182,-0.04141457751393318,0.5451823472976685,0.4471462666988373,-0.02852535806596279,0.5908653736114502,0.42068180441856384,-0.056298043578863144,0.5693237781524658,0.49972400069236755,-0.05449184775352478,0.5433018803596497,0.5254662036895752,-0.046529483050107956,0.4979165494441986,0.4395602345466614,-0.0521286204457283,0.5459997653961182,0.4242549240589142,-0.06440865993499756,0.5383432507514954,0.4823301434516907,-0.05924101918935776,0.5173922777175903,0.5040737986564636,-0.052314117550849915,0.9964591860771179,a
3,0.28634071350097656,0.5961122512817383,8.021619812836889e-09,0.35728615522384644,0.5573704838752747,-0.01692260056734085,0.3956916928291321,0.47244930267333984,-0.009547253139317036,0.3665347099304199,0.39306002855300903,-0.004464598838239908,0.3186066746711731,0.3738012909889221,0.0013029043329879642,0.3857114613056183,0.3964676558971405,0.047073666006326675,0.4006931781768799,0.3100265562534332,0.05271465331315994,0.41065582633018494,0.2553774416446686,0.05199228227138519,0.4159972071647644,0.21446236968040466,0.05028444156050682,0.3493627607822418,0.3784775733947754,0.04619385674595833,0.36764466762542725,0.28418514132499695,0.06053021550178528,0.37806427478790283,0.22377446293830872,0.05372123047709465,0.3853243291378021,0.17187002301216125,0.04643769562244415,0.3151865005493164,0.3760228455066681,0.037112075835466385,0.32613351941108704,0.2856064438819885,0.0407499298453331,0.33486348390579224,0.23027269542217255,0.0247056782245636,0.34220603108406067,0.1860511153936386,0.013156330212950706,0.28147658705711365,0.3867052495479584,0.023235859349370003,0.28896671533584595,0.3147171437740326,0.022460900247097015,0.2908158302307129,0.2690879702568054,0.012930545024573803,0.2926062345504761,0.22982874512672424,0.005331361200660467,0.28634071350097656,0.5961122512817383,8.021619812836889e-09,0.35728615522384644,0.5573704838752747,-0.01692260056734085,0.3956916928291321,0.47244930267333984,-0.009547253139317036,0.3665347099304199,0.39306002855300903,-0.004464598838239908,0.3186066746711731,0.3738012909889221,0.0013029043329879642,0.3857114613056183,0.3964676558971405,0.047073666006326675,0.4006931781768799,0.3100265562534332,0.05271465331315994,0.41065582633018494,0.2553774416446686,0.05199228227138519,0.4159972071647644,0.21446236968040466,0.05028444156050682,0.3493627607822418,0.3784775733947754,0.04619385674595833,0.36764466762542725,0.28418514132499695,0.06053021550178528,0.37806427478790283,0.22377446293830872,0.05372123047709465,0.3853243291378021,0.17187002301216125,0.04643769562244415,0.3151865005493164,0.3760228455066681,0.037112075835466385,0.32613351941108704,0.2856064438819885,0.0407499298453331,0.33486348390579224,0.23027269542217255,0.0247056782245636,0.34220603108406067,0.1860511153936386,0.013156330212950706,0.28147658705711365,0.3867052495479584,0.023235859349370003,0.28896671533584595,0.3147171437740326,0.022460900247097015,0.2908158302307129,0.2690879702568054,0.012930545024573803,0.2926062345504761,0.22982874512672424,0.005331361200660467,0.9857470989227295,b
4,0.13790282607078552,0.8288435339927673,7.014901104440696e-09,0.205209881067276,0.7811416387557983,-0.02810055948793888,0.23878857493400574,0.6833130121231079,-0.03616945445537567,0.19626560807228088,0.6052528619766235,-0.04512035474181175,0.1451404094696045,0.5882833003997803,-0.05450038984417915,0.23403006792068481,0.5761199593544006,0.0029866695404052734,0.24405169486999512,0.47544556856155396,-0.010342301800847054,0.2476026564836502,0.4090476930141449,-0.022946007549762726,0.24758711457252502,0.3555540442466736,-0.03220589458942413,0.19006183743476868,0.5623530745506287,0.0009256598423235118,0.2028931975364685,0.45011475682258606,-0.0040137916803359985,0.20796142518520355,0.3802987337112427,-0.019907379522919655,0.20994973182678223,0.317707359790802,-0.033607367426157,0.1510334461927414,0.5693094730377197,-0.008096353150904179,0.16039609909057617,0.4624408781528473,-0.01940978690981865,0.16545048356056213,0.3963804841041565,-0.042225468903779984,0.16747316718101501,0.34011736512184143,-0.0580616220831871,0.11258985102176666,0.5946990847587585,-0.022152377292513847,0.12051258236169815,0.5137374997138977,-0.03306066244840622,0.12414047867059708,0.4635610580444336,-0.04752999544143677,0.12613746523857117,0.4194575250148773,-0.05900108069181442,0.13790282607078552,0.8288435339927673,7.014901104440696e-09,0.205209881067276,0.7811416387557983,-0.02810055948793888,0.23878857493400574,0.6833130121231079,-0.03616945445537567,0.19626560807228088,0.6052528619766235,-0.04512035474181175,0.1451404094696045,0.5882833003997803,-0.05450038984417915,0.23403006792068481,0.5761199593544006,0.0029866695404052734,0.24405169486999512,0.47544556856155396,-0.010342301800847054,0.2476026564836502,0.4090476930141449,-0.022946007549762726,0.24758711457252502,0.3555540442466736,-0.03220589458942413,0.19006183743476868,0.5623530745506287,0.0009256598423235118,0.2028931975364685,0.45011475682258606,-0.0040137916803359985,0.20796142518520355,0.3802987337112427,-0.019907379522919655,0.20994973182678223,0.317707359790802,-0.033607367426157,0.1510334461927414,0.5693094730377197,-0.008096353150904179,0.16039609909057617,0.4624408781528473,-0.01940978690981865,0.16545048356056213,0.3963804841041565,-0.042225468903779984,0.16747316718101501,0.34011736512184143,-0.0580616220831871,0.11258985102176666,0.5946990847587585,-0.022152377292513847,0.12051258236169815,0.5137374997138977,-0.03306066244840622,0.12414047867059708,0.4635610580444336,-0.04752999544143677,0.12613746523857117,0.4194575250148773,-0.05900108069181442,0.9653054475784302,b
5,0.6838194131851196,0.7266004681587219,5.905650635185111e-09,0.7563740611076355,0.7226816415786743,-0.017444541677832603,0.8183885812759399,0.6588471531867981,-0.014789942651987076,0.8107630610466003,0.5745536088943481,-0.01452711783349514,0.7684784531593323,0.5304847955703735,-0.013691281899809837,0.8302005529403687,0.533482015132904,0.03593893721699715,0.8629432320594788,0.44872891902923584,0.03399812802672386,0.8843721747398376,0.395472913980484,0.029890159144997597,0.9003958702087402,0.35252848267555237,0.026528988033533096,0.7985352277755737,0.5055374503135681,0.03177139163017273,0.8337304592132568,0.409263551235199,0.03832245618104935,0.8581766486167908,0.34822165966033936,0.03149493411183357,0.8779081702232361,0.29376327991485596,0.02476733736693859,0.7642684578895569,0.4988085925579071,0.019400257617235184,0.7920516133308411,0.4034756124019623,0.015455554239451885,0.8104984760284424,0.34736156463623047,0.000951996014919132,0.8265051245689392,0.2987251877784729,-0.00810194667428732,0.727780282497406,0.5108059048652649,0.0019081712234765291,0.7513849139213562,0.4373461604118347,-0.004554275888949633,0.765424907207489,0.3880074620246887,-0.013855799101293087,0.7788992524147034,0.3422757387161255,-0.020240822806954384,0.6838194131851196,0.7266004681587219,5.905650635185111e-09,0.7563740611076355,0.7226816415786743,-0.017444541677832603,0.8183885812759399,0.6588471531867981,-0.014789942651987076,0.8107630610466003,0.5745536088943481,-0.01452711783349514,0.7684784531593323,0.5304847955703735,-0.013691281899809837,0.8302005529403687,0.533482015132904,0.03593893721699715,0.8629432320594788,0.44872891902923584,0.03399812802672386,0.8843721747398376,0.395472913980484,0.029890159144997597,0.9003958702087402,0.35252848267555237,0.026528988033533096,0.7985352277755737,0.5055374503135681,0.03177139163017273,0.8337304592132568,0.409263551235199,0.03832245618104935,0.8581766486167908,0.34822165966033936,0.03149493411183357,0.8779081702232361,0.29376327991485596,0.02476733736693859,0.7642684578895569,0.4988085925579071,0.019400257617235184,0.7920516133308411,0.4034756124019623,0.015455554239451885,0.8104984760284424,0.34736156463623047,0.000951996014919132,0.8265051245689392,0.2987251877784729,-0.00810194667428732,0.727780282497406,0.5108059048652649,0.0019081712234765291,0.7513849139213562,0.4373461604118347,-0.004554275888949633,0.765424907207489,0.3880074620246887,-0.013855799101293087,0.7788992524147034,0.3422757387161255,-0.020240822806954384,0.9902181625366211,b
6,0.15624302625656128,0.6594474911689758,-2.358892803311363e-10,0.24133653938770294,0.6504621505737305,0.049656376242637634,0.31278160214424133,0.6022989153862,0.06790458410978317,0.3697625696659088,0.5793795585632324,0.06670279055833817,0.4185691475868225,0.5668599605560303,0.061549101024866104,0.28342434763908386,0.4489355683326721,0.10227648168802261,0.3144128620624542,0.3660058379173279,0.10814254730939865,0.3495265245437622,0.32609033584594727,0.09995385259389877,0.385042279958725,0.30618712306022644,0.0899626761674881,0.2632322311401367,0.43482375144958496,0.055724214762449265,0.2978680431842804,0.33286118507385254,0.05768647789955139,0.3431604504585266,0.2997432351112366,0.03754943981766701,0.387341171503067,0.29083770513534546,0.021154534071683884,0.24197962880134583,0.43291059136390686,0.0051735639572143555,0.2803459167480469,0.33782094717025757,-0.00014068167365621775,0.32942724227905273,0.3056538701057434,-0.02156175673007965,0.3745774030685425,0.29246026277542114,-0.037928204983472824,0.22696737945079803,0.4464157521724701,-0.044591888785362244,0.2659527063369751,0.3657037019729614,-0.05694041773676872,0.3060784637928009,0.32890769839286804,-0.07164169102907181,0.34630584716796875,0.30487602949142456,-0.08400187641382217,0.15624302625656128,0.6594474911689758,-2.358892803311363e-10,0.24133653938770294,0.6504621505737305,0.049656376242637634,0.31278160214424133,0.6022989153862,0.06790458410978317,0.3697625696659088,0.5793795585632324,0.06670279055833817,0.4185691475868225,0.5668599605560303,0.061549101024866104,0.28342434763908386,0.4489355683326721,0.10227648168802261,0.3144128620624542,0.3660058379173279,0.10814254730939865,0.3495265245437622,0.32609033584594727,0.09995385259389877,0.385042279958725,0.30618712306022644,0.0899626761674881,0.2632322311401367,0.43482375144958496,0.055724214762449265,0.2978680431842804,0.33286118507385254,0.05768647789955139,0.3431604504585266,0.2997432351112366,0.03754943981766701,0.387341171503067,0.29083770513534546,0.021154534071683884,0.24197962880134583,0.43291059136390686,0.0051735639572143555,0.2803459167480469,0.33782094717025757,-0.00014068167365621775,0.32942724227905273,0.3056538701057434,-0.02156175673007965,0.3745774030685425,0.29246026277542114,-0.037928204983472824,0.22696737945079803,0.4464157521724701,-0.044591888785362244,0.2659527063369751,0.3657037019729614,-0.05694041773676872,0.3060784637928009,0.32890769839286804,-0.07164169102907181,0.34630584716796875,0.30487602949142456,-0.08400187641382217,0.9798963069915771,c
7,0.0813005119562149,0.6565611362457275,2.1963673102476378e-09,0.17493700981140137,0.6275588274002075,0.034466054290533066,0.2427864670753479,0.5740605592727661,0.04699209704995155,0.2997686266899109,0.5413863658905029,0.04285755008459091,0.34576714038848877,0.5061948299407959,0.03561626374721527,0.20361316204071045,0.42204540967941284,0.09262770414352417,0.23094800114631653,0.33282214403152466,0.09679994732141495,0.26074203848838806,0.2917458415031433,0.08773640543222427,0.2910158038139343,0.2724801301956177,0.07797951996326447,0.17615187168121338,0.4090215563774109,0.05407744273543358,0.20497678220272064,0.3005518317222595,0.053957801312208176,0.2424176186323166,0.2610095739364624,0.03152742236852646,0.2807178795337677,0.25024375319480896,0.014422369189560413,0.14937664568424225,0.40760594606399536,0.010392879135906696,0.1767248958349228,0.3083001971244812,0.004712080582976341,0.21645453572273254,0.2667524218559265,-0.018424753099679947,0.25420308113098145,0.25009432435035706,-0.03564954921603203,0.12750568985939026,0.4171544909477234,-0.03362317383289337,0.15154723823070526,0.3325851857662201,-0.044779401272535324,0.18089868128299713,0.2836771011352539,-0.060802143067121506,0.21202372014522552,0.2502787113189697,-0.07405507564544678,0.0813005119562149,0.6565611362457275,2.1963673102476378e-09,0.17493700981140137,0.6275588274002075,0.034466054290533066,0.2427864670753479,0.5740605592727661,0.04699209704995155,0.2997686266899109,0.5413863658905029,0.04285755008459091,0.34576714038848877,0.5061948299407959,0.03561626374721527,0.20361316204071045,0.42204540967941284,0.09262770414352417,0.23094800114631653,0.33282214403152466,0.09679994732141495,0.26074203848838806,0.2917458415031433,0.08773640543222427,0.2910158038139343,0.2724801301956177,0.07797951996326447,0.17615187168121338,0.4090215563774109,0.05407744273543358,0.20497678220272064,0.3005518317222595,0.053957801312208176,0.2424176186323166,0.2610095739364624,0.03152742236852646,0.2807178795337677,0.25024375319480896,0.014422369189560413,0.14937664568424225,0.40760594606399536,0.010392879135906696,0.1767248958349228,0.3083001971244812,0.004712080582976341,0.21645453572273254,0.2667524218559265,-0.018424753099679947,0.25420308113098145,0.25009432435035706,-0.03564954921603203,0.12750568985939026,0.4171544909477234,-0.03362317383289337,0.15154723823070526,0.3325851857662201,-0.044779401272535324,0.18089868128299713,0.2836771011352539,-0.060802143067121506,0.21202372014522552,0.2502787113189697,-0.07405507564544678,0.9854768514633179,c
8,0.4089090824127197,0.7812851667404175,2.436165269514845e-09,0.5065730214118958,0.7642247676849365,0.08376117795705795,0.5709776878356934,0.716304361820221,0.11541023850440979,0.6264002919197083,0.7005401253700256,0.12178582698106766,0.6810659766197205,0.6774702668190002,0.12308507412672043,0.5242322087287903,0.5588233470916748,0.13448487222194672,0.5757858753204346,0.4958879351615906,0.15037286281585693,0.6231343150138855,0.4575751721858978,0.1489676833152771,0.6630549430847168,0.43727731704711914,0.14400318264961243,0.5097588896751404,0.5470218658447266,0.0747794657945633,0.5693255066871643,0.45084643363952637,0.08826757967472076,0.6262493133544922,0.4193992614746094,0.08030714094638824,0.672875702381134,0.4120364785194397,0.0723840594291687,0.5051793456077576,0.5499110221862793,0.013332675211131573,0.5653725266456604,0.453205943107605,0.021751858294010162,0.6273165941238403,0.42402195930480957,0.01760411448776722,0.6758907437324524,0.41350626945495605,0.011164574883878231,0.5159475803375244,0.5694335103034973,-0.0453728623688221,0.5664873719215393,0.4907538890838623,-0.045443277806043625,0.6137255430221558,0.45405101776123047,-0.04716555401682854,0.6555542349815369,0.42903321981430054,-0.050641920417547226,0.4089090824127197,0.7812851667404175,2.436165269514845e-09,0.5065730214118958,0.7642247676849365,0.08376117795705795,0.5709776878356934,0.716304361820221,0.11541023850440979,0.6264002919197083,0.7005401253700256,0.12178582698106766,0.6810659766197205,0.6774702668190002,0.12308507412672043,0.5242322087287903,0.5588233470916748,0.13448487222194672,0.5757858753204346,0.4958879351615906,0.15037286281585693,0.6231343150138855,0.4575751721858978,0.1489676833152771,0.6630549430847168,0.43727731704711914,0.14400318264961243,0.5097588896751404,0.5470218658447266,0.0747794657945633,0.5693255066871643,0.45084643363952637,0.08826757967472076,0.6262493133544922,0.4193992614746094,0.08030714094638824,0.672875702381134,0.4120364785194397,0.0723840594291687,0.5051793456077576,0.5499110221862793,0.013332675211131573,0.5653725266456604,0.453205943107605,0.021751858294010162,0.6273165941238403,0.42402195930480957,0.01760411448776722,0.6758907437324524,0.41350626945495605,0.011164574883878231,0.5159475803375244,0.5694335103034973,-0.0453728623688221,0.5664873719215393,0.4907538890838623,-0.045443277806043625,0.6137255430221558,0.45405101776123047,-0.04716555401682854,0.6555542349815369,0.42903321981430054,-0.050641920417547226,0.9891150593757629,c
9,0.3707428574562073,0.9334234595298767,2.3848332197928812e-09,0.46525436639785767,0.911991536617279,0.0623883455991745,0.54366135597229,0.8464523553848267,0.080101378262043,0.6046698689460754,0.8176689743995667,0.07742851227521896,0.6560910940170288,0.7881420254707336,0.07011633366346359,0.49010327458381653,0.6940906047821045,0.08838415890932083,0.5406527519226074,0.6269959807395935,0.08871936053037643,0.5867267847061157,0.5853888988494873,0.0800493136048317,0.6274923086166382,0.5580095052719116,0.07059178501367569,0.47455909848213196,0.6877520084381104,0.03497236967086792,0.5367310643196106,0.6021997928619385,0.03481178730726242,0.5872436165809631,0.5653795599937439,0.022073443979024887,0.6311269402503967,0.5415565967559814,0.010675471276044846,0.46528714895248413,0.6997604370117188,-0.02016233652830124,0.5320568680763245,0.6102020740509033,-0.021960537880659103,0.5846385955810547,0.5763667821884155,-0.02848978340625763,0.6283401846885681,0.5525104999542236,-0.03638002648949623,0.46661290526390076,0.7336528897285461,-0.07362645864486694,0.5252116918563843,0.6570876836776733,-0.0810331255197525,0.5698829889297485,0.6141684055328369,-0.08575320243835449,0.6105315685272217,0.580292284488678,-0.09114950895309448,0.3707428574562073,0.9334234595298767,2.3848332197928812e-09,0.46525436639785767,0.911991536617279,0.0623883455991745,0.54366135597229,0.8464523553848267,0.080101378262043,0.6046698689460754,0.8176689743995667,0.07742851227521896,0.6560910940170288,0.7881420254707336,0.07011633366346359,0.49010327458381653,0.6940906047821045,0.08838415890932083,0.5406527519226074,0.6269959807395935,0.08871936053037643,0.5867267847061157,0.5853888988494873,0.0800493136048317,0.6274923086166382,0.5580095052719116,0.07059178501367569,0.47455909848213196,0.6877520084381104,0.03497236967086792,0.5367310643196106,0.6021997928619385,0.03481178730726242,0.5872436165809631,0.5653795599937439,0.022073443979024887,0.6311269402503967,0.5415565967559814,0.010675471276044846,0.46528714895248413,0.6997604370117188,-0.02016233652830124,0.5320568680763245,0.6102020740509033,-0.021960537880659103,0.5846385955810547,0.5763667821884155,-0.02848978340625763,0.6283401846885681,0.5525104999542236,-0.03638002648949623,0.46661290526390076,0.7336528897285461,-0.07362645864486694,0.5252116918563843,0.6570876836776733,-0.0810331255197525,0.5698829889297485,0.6141684055328369,-0.08575320243835449,0.6105315685272217,0.580292284488678,-0.09114950895309448,0.9918034672737122,c
